date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,raw_return,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,turnover,gross_exposure
2010-11-22,-0.0020000000000000018,0.998,none,0,none_0,,,,,False,False,False,,0.0,1.0,,0.0,1.0,,1.0,False,False,False,1,,,False,0.0,1.0,,False,0.0,True,True,False,0.002,0.0,0.0
2010-11-23,0.014027255038549624,1.0119992005284726,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,True,True,,0.5464085831103183,0.5680828487320744,0.3586890400005692,0.01513661375612152,0.5464085831103183,110.58728376108135,1.0,False,False,False,2,110.58728376108135,1.0,False,0.01513661375612152,0.5464085831103183,0.1433251424670562,False,1.0,False,False,True,0.0010928171662206365,0.5464085831103183,1.0928171662206365
2010-11-24,-0.0007659946649056781,1.011224014539979,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5575860360820688,0.35899153608608836,-0.0007659946649056781,0.5464085831103183,116.47881594267854,1.0,False,False,False,2,116.47881594267854,1.0,False,-0.0007659946649056781,0.5464085831103183,0.14083545419960475,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-25,-0.01797519992460772,0.9930470607100583,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5571161988399603,0.37363781947059166,-0.01797519992460772,0.5464085831103183,119.4000100018246,1.0,False,False,False,2,119.4000100018246,1.0,False,-0.01797519992460772,0.5464085831103183,0.11111645274637405,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-26,0.009302201336854221,1.0022845844057546,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5352777197002715,0.35297812005640905,0.009302201336854221,0.5464085831103183,124.43187216194855,1.0,False,False,False,2,124.43187216194855,1.0,False,0.009302201336854221,0.5464085831103183,0.12504787367530568,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-29,0.01182658845843676,1.0141381917037569,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5666073578952662,0.3574128516280994,0.01182658845843676,0.5464085831103183,126.5839298091017,1.0,False,False,False,2,126.5839298091017,1.0,False,0.01182658845843676,0.5464085831103183,0.1422267387844719,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-30,-0.008202532457862732,1.0058196902695486,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.559576968452458,0.33124959286044126,-0.008202532457862732,0.5464085831103183,121.18548781214236,1.0,False,False,False,2,126.5839298091017,0.957352864576881,False,-0.008202532457862732,0.5464085831103183,0.12773073732710327,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-01,-0.0018289144467793506,1.0039801321071595,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.6037743270050207,0.3313943515132845,-0.0018289144467793506,0.5464085831103183,112.16407622875055,1.0,False,False,False,2,126.5839298091017,0.8860846427970959,False,-0.0018289144467793506,0.5464085831103183,0.12385964021475515,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-02,-0.0030111090401204743,1.0009570384552704,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.603510588176041,0.33213250674952854,-0.0030111090401204743,0.5464085831103183,99.9749259244714,1.0,False,False,False,2,126.5839298091017,0.7897916115832497,False,-0.0030111090401204743,0.5464085831103183,0.11823464132319872,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-03,-0.009768628445441241,0.9911790610567516,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.602169302719972,0.33062352351050195,-0.009768628445441241,0.5464085831103183,85.14782063573051,1.0,False,False,False,2,126.5839298091017,0.6726590078546303,False,-0.009768628445441241,0.5464085831103183,0.10168997486569864,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-06,-0.012399529917186847,0.9788889066358892,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.6049176352500133,0.3382937285091537,-0.012399529917186847,0.5464085831103183,67.44832782644995,1.0,False,False,False,2,126.5839298091017,0.53283483873638,False,-0.012399529917186847,0.5464085831103183,0.08034509214177987,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-07,0.007153046317950551,0.9858909443251838,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.591202210225391,0.33965312917664603,0.007153046317950551,0.5464085831103183,52.196036645731034,1.0,False,False,False,2,126.5839298091017,0.41234331027995946,False,0.007153046317950551,0.5464085831103183,0.0914847870102552,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-08,0.004177087955599124,0.9900090975142587,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5888360295246521,0.33706426318105104,0.004177087955599124,0.5464085831103183,38.5192483005989,1.0,False,False,False,2,126.5839298091017,0.3042980918564378,False,0.004177087955599124,0.5464085831103183,0.09802715358951564,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-12-09,-0.001092817166220672,0.9889271985777804,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.0,0.5933586613795714,0.3350684262804803,0.0009581094127510958,0.5464085831103183,22.90938776604838,0.0,True,True,False,2,126.5839298091017,0.1809818023551449,False,-0.001092817166220672,0.0,0.09856737155976869,False,1.0,False,False,False,0.0,0.5464085831103183,0.0
2010-12-10,0.0,0.9889271985777804,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.0,0.5968930054680333,0.32038301594808166,0.0038773813422701142,0.5464085831103183,9.252985958374222,0.0,True,False,False,2,126.5839298091017,0.07309763547654458,False,0.0,0.0,0.10381984353637519,False,1.0,False,False,False,0.0,0.0,0.0
2010-12-13,0.00609639327855227,0.9949560877041675,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,True,False,True,,0.9194870580918428,0.9339855046790915,0.21323562804725,0.00794998721544915,0.9194870580918428,9.985906544917238,1.0,False,False,True,3,9.985906544917238,1.0,False,0.00609639327855227,0.9194870580918428,0.08485249742730616,False,1.0,False,False,False,0.0,0.9194870580918428,1.8389741161836857
