date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,raw_return,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,turnover,gross_exposure
2010-12-06,-0.0020000000000000018,0.998,none,0,none_0,,,,,False,False,False,,0.0,1.0,,0.0,1.0,,1.0,False,False,False,1,,,False,0.0,1.0,,False,0.0,True,True,False,0.002,0.0,0.0
2010-12-07,0.006699573613595522,1.0046861744663684,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,True,True,,0.6049176352500132,0.591202210225391,0.3396531291766461,0.007918989556968237,0.6049176352500132,52.391397617302786,1.0,False,False,False,2,52.391397617302786,1.0,False,0.007918989556968237,0.6049176352500132,0.08829605159414955,False,1.0,False,False,True,0.0012098352705000265,0.6049176352500132,1.2098352705000264
2010-12-08,0.004624367637033,1.0093322126969453,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.6049176352500132,0.588836029524652,0.33706426318105104,0.004624367637033,0.6049176352500132,38.89351354911602,1.0,False,False,False,2,52.391397617302786,0.7423644971874361,False,0.004624367637033,0.6049176352500132,0.09468854102816132,False,1.0,False,False,False,0.0,0.0,1.2098352705000264
2010-12-09,0.0010607031042102477,1.0104028145081323,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.6049176352500132,0.5933586613795714,0.33506842628048034,0.0010607031042102477,0.6049176352500132,23.46592020052279,1.0,False,False,False,2,52.391397617302786,0.4478964346767671,False,0.0010607031042102477,0.6049176352500132,0.09537827300152885,False,1.0,False,False,False,0.0,0.0,1.2098352705000264
2010-12-10,0.004292568647398021,1.0147400379509326,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.6049176352500132,0.5968930054680331,0.3203830159480817,0.004292568647398021,0.6049176352500132,10.008362907354819,1.0,False,False,False,2,52.391397617302786,0.19103065317061624,False,0.004292568647398021,0.6049176352500132,0.10076212870378504,False,1.0,False,False,False,0.0,0.0,1.2098352705000264
2010-12-13,0.007894088629840645,1.022750485746765,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,True,False,True,,0.9130218871878129,0.9339855046790917,0.21323562804724996,0.007894088629840645,0.9130218871878129,12.166371900721824,1.0,False,False,False,3,12.166371900721824,1.0,False,0.007894088629840645,0.9130218871878129,0.08263804406990471,False,1.0,False,False,False,0.0,0.30810425193779967,1.8260437743756257
2010-12-14,-0.012165425731110457,1.0103082906709557,SZ50/ZZ500,1,SZ50/ZZ500_1,SZ50,ZZ500,SZ50,ZZ500,True,True,True,,0.8286800180228733,0.847510118393627,0.2408836804748229,-0.012165425731110457,0.8286800180228733,15.43962195455814,1.0,False,False,False,4,15.43962195455814,1.0,False,-0.012165425731110457,0.8286800180228733,0.05569128195598061,False,1.0,False,False,False,0.0,0.08434186916493958,1.6573600360457466
2010-12-15,-0.004254279290852314,1.006010157032578,SZ50/ZZ500,1,SZ50/ZZ500_1,SZ50,ZZ500,SZ50,ZZ500,False,False,False,,0.8286800180228733,0.8302762545215426,0.23970086521026557,-0.004254279290852314,0.8286800180228733,20.753999272488805,1.0,False,False,False,4,20.753999272488805,1.0,False,-0.004254279290852314,0.8286800180228733,0.059637775816353544,False,1.0,False,False,False,0.0,0.0,1.6573600360457466
2010-12-16,-0.0048571064697015,1.0011238585902695,SZ50/ZZ500,1,SZ50/ZZ500_1,SZ50,ZZ500,SZ50,ZZ500,False,False,False,,0.8286800180228733,0.8343732919969231,0.23714357904034467,-0.0048571064697015,0.8286800180228733,25.984534773570545,1.0,False,False,False,4,25.984534773570545,1.0,False,-0.0048571064697015,0.8286800180228733,0.06437944984077415,False,1.0,False,False,False,0.0,0.0,1.6573600360457466
2010-12-17,-0.0036195958691794816,0.9975001948071792,SZ50/ZZ500,1,SZ50/ZZ500_1,SZ50,ZZ500,SZ50,ZZ500,False,False,False,,0.8286800180228733,0.843370926631644,0.23742811470947295,-0.0036195958691794816,0.8286800180228733,26.80247378190247,1.0,False,False,False,4,26.80247378190247,1.0,False,-0.0036195958691794816,0.8286800180228733,0.0677477143960436,False,1.0,False,False,False,0.0,0.0,1.6573600360457466
