date,nav,hold
2023-05-04,100000.0,CASH
2023-05-05,99900.09990009991,GOLD_518880
2023-05-08,98836.61227240387,GOLD_518880
2023-05-09,99040.25516635447,GOLD_518880
2023-05-10,99515.42911197197,GOLD_518880
2023-05-11,99424.92595448243,GOLD_518880
2023-05-12,98571.38400656634,NASDAQ_159941
2023-05-15,98432.94283630968,NASDAQ_159941
2023-05-16,98848.26634707965,NASDAQ_159941
2023-05-17,99540.48045020597,NASDAQ_159941
2023-05-18,100924.9086564586,NASDAQ_159941
2023-05-19,103693.77332080688,NASDAQ_159941
2023-05-22,103140.00038793724,NASDAQ_159941
2023-05-23,103693.77332080688,NASDAQ_159941
2023-05-24,102170.89569245458,NASDAQ_159941
2023-05-25,103693.77332080688,NASDAQ_159941
2023-05-26,104109.09683157687,NASDAQ_159941
2023-05-29,107847.05793956478,NASDAQ_159941
2023-05-30,107985.49910982144,NASDAQ_159941
2023-05-31,107570.17559905146,NASDAQ_159941
2023-06-01,107431.7344287948,NASDAQ_159941
2023-06-02,108816.16263504744,NASDAQ_159941
2023-06-05,109369.93556791708,NASDAQ_159941
2023-06-06,109508.37673817374,NASDAQ_159941
2023-06-07,109923.70850078674,NASDAQ_159941
2023-06-08,107431.7344287948,NASDAQ_159941
2023-06-09,109231.48614581741,NASDAQ_159941
2023-06-12,110477.47318181339,NASDAQ_159941
2023-06-13,112969.44725380532,NASDAQ_159941
2023-06-14,113107.88842406198,NASDAQ_159941
2023-06-15,113800.11077903133,NASDAQ_159941
2023-06-16,114907.64839292761,NASDAQ_159941
2023-06-19,114353.87546005796,NASDAQ_159941
2023-06-20,114215.4342898013,NASDAQ_159941
2023-06-21,114630.7660524143,NASDAQ_159941
2023-06-26,113800.11077903133,NASDAQ_159941
2023-06-27,112052.90301451382,SOYMEAL_159985
2023-06-28,111640.07832432388,SOYMEAL_159985
2023-06-29,111345.20254127489,SOYMEAL_159985
2023-06-30,112111.8809832809,SOYMEAL_159985
2023-07-03,121017.13947391087,SOYMEAL_159985
