rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,source,ma,days,scale,trigger_days,defensive_pass,defensive_score
broad_consec_below:hs300:ma10:days7:scale0.50,19.548322949580953,19.25648230638279,1.0572558906010627,-41.58919130655463,0.4700337355802361,4804.161993393572,-1.8649024594934254,-0.6268158040363403,-0.05533830278749985,30.1492236316671,19.92612140594845,1.4704760714793692,-19.50576203515326,1.545657307688477,1292.983050180497,-4.138254277198165,0.500451652198123,-0.12137452058979803,31.79691627441741,20.529920595281393,1.4998485703868103,-19.405894098684605,1.6385184889044977,296.9973508213681,-5.668900791101205,-2.0338933811411692,-0.16414297204574613,33.327682771680365,21.32065229241506,1.508978647916811,-19.405894098684595,1.7174000127074507,137.05356817541445,-1.3964663720303463,-2.0338933811411586,-0.020095280649878866,32.82556162574814,19.437313724172185,1.6106501337250227,-15.613887905934975,2.102331067284713,32.79975665207735,2.521286092981942,0.0937776107179058,0.14983470581786662,hs300,10,7,0.5,508,False,-0.7991307896172923
broad_consec_below:hs300:ma10:days7:scale0.75,20.48869500677142,19.501569904659693,1.0880731383680609,-40.71955641091495,0.503165967723543,5717.698953302189,-0.9245304023029597,0.24281909160334436,-0.024521055020501725,32.21559889064282,20.173057201897716,1.5359559434680607,-19.755672292696314,1.6307012190394023,1530.5303408819193,-2.0718790182224396,0.25054139465506964,-0.05589464860110649,34.617825268316274,20.818230003256637,1.5877673346266168,-18.253039580842902,1.8965512628728802,341.28336734267697,-2.84799179720234,-0.8810388632994659,-0.07622420780593964,34.0362901382488,21.527998220632707,1.5221496244024344,-18.253039580842877,1.8646916305364793,140.85422872745826,-0.6878590054619096,-0.881038863299441,-0.00692430416425549,31.574479159409897,19.74517993910304,1.5388546339701,-15.654418454175524,2.016969154864261,31.5497693534037,1.2702036266436956,0.05324706247735733,0.07803920606294379,hs300,10,7,0.75,508,False,-0.39206260800226933
broad_consec_below:hs300:ma10:days8:scale0.00,18.83030252201763,19.304404258701464,1.0227359994913412,-43.29056854524285,0.4349747105385815,4200.568276951571,-2.5829228870567498,-2.328193042724557,-0.08985819389722138,28.2057104265919,20.026654781016646,1.386118753049452,-19.2629823193056,1.464244215098707,1098.4793193745886,-6.081767482273364,0.7432313680457838,-0.20573183901971515,28.45808308824498,20.530192232225165,1.3698042291158214,-19.262982319305543,1.4773456475492903,249.25062870537155,-9.007733977273634,-1.8909816017621068,-0.294187313316735,32.32818228369274,21.400959286279583,1.4675055367276117,-19.262982319305564,1.6782542675800047,131.76097388273183,-2.395966860017971,-1.8909816017621282,-0.06156839183907814,34.08110823787145,19.510922173432142,1.6553477150271345,-14.539662386481766,2.3440096015955856,34.05419608694149,3.776832705105246,1.1680031301711153,0.1945322871199784,hs300,10,8,0.0,363,False,-1.1159552673473003
broad_consec_below:hs300:ma10:days8:scale0.25,19.495283136365458,19.33076255915431,1.0515465715972188,-42.244107337652295,0.4614911845702384,4756.944057713651,-1.9179422727089204,-1.2817318351340035,-0.06104762179134382,29.726483822752805,20.04277788757735,1.446220930055427,-19.367935102423207,1.5348297929309767,1248.4109964248523,-4.5609940861124585,0.6382785849281767,-0.14562966201374028,30.69067137206991,20.5579240551339,1.4554311749424942,-18.564655714420187,1.6531775134526616,280.63336920915305,-6.775145693448703,-1.192654996876751,-0.20856036749006224,32.947671083164565,21.418476298387795,1.4891889663732987,-18.564655714420162,1.7747526046266693,135.03192451283854,-1.7764780605461468,-1.1926549968767262,-0.039884962193391216,33.159554729654126,19.547392339157845,1.616011797334617,-14.816902796275643,2.237954529740795,33.1334560204176,2.855279196887924,0.8907627203772375,0.15519636942746096,hs300,10,8,0.25,363,False,-0.8202334451074631
broad_consec_below:hs300:ma10:days8:scale0.50,20.1475845643833,19.43045592075754,1.0762058140913597,-41.34173387780966,0.48734251504622056,5369.000967199537,-1.2656408446910774,-0.3793583752913676,-0.036388379297202844,31.247264531730213,20.131550924547287,1.500808778177918,-19.57998721233215,1.5958776782065318,1415.0174510317777,-3.04021337713505,0.4262264750192344,-0.09104181389124921,32.93648490349695,20.684236630621825,1.5335011740619346,-18.07146136449409,1.8225689798506786,314.43773022550977,-4.529332162021667,-0.699460646950655,-0.13049036837062178,33.55362302395515,21.494688980590016,1.5067013347952674,-18.07146136449408,1.8567188534005146,138.26103752168294,-1.1705261197555643,-0.6994606469506444,-0.022372593771422533,32.2226281300253,19.670331687411625,1.5698877103792395,-15.104056702416123,2.133375739040413,32.19735196062996,1.9183525972590978,0.6036088142367575,0.10907228247208334,hs300,10,8,0.5,363,False,-0.5398958885943221
broad_consec_below:hs300:ma10:days8:scale0.75,20.786975473105972,19.60244863602638,1.096558251165755,-41.14268222722763,0.5052411351865983,6039.907538296113,-0.6262499359684064,-0.1803067247093395,-0.016035942222807575,32.76771118372712,20.292111757610204,1.5494342103804353,-19.79274835456892,1.6555412415054065,1599.8835487021101,-1.5197667251381404,0.21346533278246227,-0.04241638168873196,35.195034419972075,20.907467600854684,1.6031744050133876,-17.580981149890494,2.0018811305187763,350.8135528241441,-2.2707826455465394,-0.2089804323470581,-0.06081713741916883,34.14584573121022,21.629053878783147,1.5199823543866469,-17.580981149890494,1.9422036483682201,141.44543877631205,-0.5783034125004889,-0.2089804323470581,-0.009091574180043027,31.27073335483823,19.87827978980576,1.5178147606699068,-15.401014370798382,2.0304333599045377,31.246288216244622,0.9664578220720301,0.3066511458544987,0.05699933276275071,hs300,10,8,0.75,363,False,-0.26226574079617343
broad_consec_below:hs300:ma10:days9:scale0.00,19.813573738977475,19.48848606254321,1.0587604976943106,-45.62589182050044,0.43426162094381066,5046.944691739247,-1.599651670096904,-4.66351631798215,-0.053833695694252004,30.64329369423571,20.225361335161747,1.4710947520419064,-21.104491316176045,1.4519797343207423,1346.7532490648443,-3.644184214629554,-1.0982776288246612,-0.12075584002726081,30.778433154312125,20.81689199807377,1.443211671682907,-21.104491316176077,1.4583830850602502,281.91152765068364,-6.687383911206489,-3.7324905986326407,-0.22077987074964933,32.089588677544725,21.57427288467944,1.4487192779706228,-21.104491316176134,1.5205099330183218,130.50932206202353,-2.6345604661659863,-3.7324905986326975,-0.08035465059606706,34.603472212266425,19.874632103448,1.6489127634835108,-13.570532033522454,2.549897979444548,34.576097052976465,4.299196679500223,2.1371334831304267,0.18809733557635466,hs300,10,9,0.0,251,False,-0.8490222978557296
broad_consec_below:hs300:ma10:days9:scale0.25,20.227790009012956,19.505460826726942,1.0763605503549158,-44.0455969111498,0.4592465859826377,5449.150586750611,-1.1854354000614222,-3.083221408631509,-0.036233643033646734,31.561705020621922,20.233477842676866,1.5065174144968703,-20.1148191968907,1.5690772415941305,1451.6926187512627,-2.725772888243341,-0.10860550953931636,-0.08533317757229697,32.442295176817225,20.828699600881627,1.505663150662707,-20.114819196890675,1.6128554206359518,306.800789440471,-5.023521888701389,-2.742818479347239,-0.15832839176984947,32.75837606683649,21.577278674076904,1.4729222669155835,-20.11481919689061,1.6285692526582762,134.0291878085208,-1.9657730768742212,-2.742818479347175,-0.05615166165110641,33.53093596274632,19.88978188133941,1.6060712939568909,-13.690248966630335,2.449256842916239,33.504509963745456,3.226660429980118,2.0174165500225456,0.14525586604973473,hs300,10,9,0.25,251,False,-0.6057504958693379
broad_consec_below:hs300:ma10:days9:scale0.50,20.632537041083765,19.570882920365033,1.0912275470554993,-42.63159278571926,0.4839729339879427,5871.011865577357,-0.7806883679906136,-1.6692172832009717,-0.02136664633306329,32.47532263394455,20.286013867336273,1.538545740515744,-19.7840405757989,1.6414909032116742,1562.831633014867,-1.8121552749207126,0.22217311155248254,-0.05330485155342313,34.1116659833979,20.90106185831547,1.563526544209681,-19.116423682318274,1.7844167167601264,333.0595024643185,-3.3541510821207154,-1.744422964774838,-0.10046499822287536,33.420493243276226,21.619485265583076,1.4944335770658241,-19.116423682318228,1.748260752045822,137.54907068554186,-1.3036559004344852,-1.7444229647747918,-0.03464035150086575,32.45683580336583,19.944094679879925,1.5602235589891784,-14.255909214927165,2.276728570169395,32.4313544444212,2.1525602705996256,1.451756301725716,0.09940813108202229,hs300,10,9,0.5,251,False,-0.3873969733162097
broad_consec_below:hs300:ma10:days9:scale0.75,21.027715205322473,19.68430593064897,1.1033039883121554,-41.79555990386229,0.5031088291122359,6312.305490097143,-0.38551020375190603,-0.8331844013439991,-0.00929020507640721,33.383972132033726,20.38266981647085,1.567019615747806,-19.894717743079195,1.6780319561782704,1680.4209321791286,-0.9035057768315369,0.11149594427218901,-0.02483097632136122,35.78626786336025,21.03341102165868,1.6163930863090377,-18.171532429569726,1.9693588310211443,360.7452268758612,-1.6795492021583627,-0.7995317120262904,-0.04759845612351876,34.07579835407704,21.700712551380207,1.5131648973422867,-18.17153242956977,1.8752297576525205,141.06732098629965,-0.6483507896336747,-0.799531712026333,-0.015909031224403236,31.38125465058552,20.03726049054402,1.5116862176812043,-14.982480081175797,2.0945300431277314,31.356713265372594,1.0769791178193202,0.7251854354770835,0.05087078977404813,hs300,10,9,0.75,251,False,-0.18922428347032227
broad_consec_below:hs300:ma10:days10:scale0.00,20.579520203503243,19.572867330020166,1.0888067714787548,-44.85353991475054,0.4588159650858562,5814.061065293614,-0.8337052055711354,-3.89116441223225,-0.02378742190980776,31.98972550312369,20.318116259190703,1.5176775685660484,-20.40517232469895,1.5677263094907803,1502.8992487819255,-2.297752405741573,-0.3989586373475653,-0.07417302350311883,33.37711557993597,20.92680841297184,1.534547993745934,-18.157061580379864,1.8382443344248263,321.34329194542346,-4.0887014855826465,-0.7850608628364277,-0.12944354868662233,35.0031703950699,21.639968324739144,1.5499717280445184,-18.157061580379796,1.9277992884539046,146.10538591099208,0.27902125135918965,-0.7850608628363602,0.02089779947782855,34.78057771068856,19.89921547711289,1.6539769145501946,-13.57207227345798,2.5626578616669082,34.753045255236415,4.47630217792236,2.1355932431949007,0.19316148664303845,hs300,10,10,0.0,173,False,-0.4327254522203644
broad_consec_below:hs300:ma10:days10:scale0.25,20.79978653380239,19.588584752136917,1.0977539641942216,-43.456444221146725,0.47863526127342054,6054.120757768317,-0.6134388752719886,-2.4940687186284336,-0.014840229194341026,32.57192725895872,20.326536553638782,1.5396053215892191,-20.305158865497887,1.6041207790944338,1574.9923098746017,-1.7155506499065396,-0.29894517814650357,-0.05224527047994809,34.40471043537663,20.940487514689263,1.571817843191327,-17.96124981059448,1.915496460334455,337.8056817131511,-3.0611066301419854,-0.5892490930510448,-0.09217369924122942,34.944000526866816,21.64953722140905,1.5472728575534742,-17.96124981059449,1.945521658868917,145.78186105074585,0.21985138315610442,-0.5892490930510554,0.018198928986784324,33.661466194456665,19.92267175121404,1.6088364930573764,-13.907182103633797,2.420437579922196,33.63492499429306,3.3571906616904634,1.8004834130190837,0.1480210651502203,hs300,10,10,0.25,173,False,-0.32169027474865824
broad_consec_below:hs300:ma10:days10:scale0.50,21.012186759945873,19.63935464959659,1.1047013506291423,-42.053523256976014,0.49965342098798543,6294.392652352892,-0.4010386491285054,-1.0911477544577224,-0.00789284275942026,33.149005562964604,20.363570597447794,1.5593126488286904,-20.205327352083536,1.640607201523332,1649.3175132978567,-1.1384723459006594,-0.19911366473215253,-0.032537943240476874,35.428808132127585,20.994911130893055,1.6059063820327408,-17.76513589514397,1.994288607823817,354.71985754950833,-2.0370089333910286,-0.3931351776005343,-0.058085160399815594,34.877786034697934,21.68288909093534,1.542869295003674,-17.765135895144013,1.9632715584366318,145.4201544460779,0.15363689098722233,-0.3931351776005769,0.013795366436984091,32.542336991911405,19.975530393892463,1.561434233339908,-14.506958232378619,2.243222629488169,32.51678065470826,2.2380614591452037,1.2007072842742623,0.10061880543275192,hs300,10,10,0.5,173,False,-0.21254125343027244
broad_consec_below:hs300:ma10:days10:scale0.75,21.21668000297654,19.72494487103785,1.1096403947451707,-41.26853580156124,0.5141127396667629,6534.158176292456,-0.19654540609784021,-0.3061602990429506,-0.0029537986433918473,33.72088205254975,20.429094236986153,1.5767384001363258,-20.105678665616654,1.6771819849193588,1725.8876633997552,-0.5665958563155158,-0.09946497826527079,-0.015112191932841412,36.44923532005946,21.089808636230817,1.636661670325764,-17.5687196066023,2.0746665742426607,372.0892233464042,-1.0165817454591561,-0.19671888905886448,-0.027329872106792497,34.804508320907935,21.739950951625914,1.5367884971658128,-17.56871960660229,1.98104979191702,145.02027784919648,0.08035917719722363,-0.19671888905885382,0.007714568599122895,31.42325259277101,20.057646352184307,1.5120074102946346,-15.107122849134901,2.080028931158817,31.398674617299662,1.1189770600048092,0.6005426675179795,0.05119198238747846,hs300,10,10,0.75,173,False,-0.10530463126482428
broad_consec_below:hs300:ma10:days11:scale0.00,20.188439989049776,19.675052941581306,1.0670517265176347,-44.60278610369998,0.45262733009799727,5409.688923917882,-1.2247854200246024,-3.640410601181685,-0.04554246687092789,31.731297639174617,20.39187942584995,1.502956395284796,-20.191002963368465,1.571556286566999,1471.8031814322592,-2.556180269690646,-0.1847892760170815,-0.08889419678437127,33.25068141696781,21.020537910137456,1.5239550592224858,-17.372000717543468,1.914038685445651,319.35247328279985,-4.215135648550806,-3.197442310920451e-14,-0.14003648321007067,34.758213529403804,21.716801359424775,1.5365538593834855,-17.37200071754348,2.0008181034843324,144.76787115571045,0.03406438569309245,-4.263256414560601e-14,0.007479930816795655,30.68973532390158,20.119694068063072,1.4791170787332528,-15.707665516652858,1.9538062668424612,30.665795095182922,0.38545979113537854,2.3092638912203256e-14,0.018301650826096694,hs300,10,11,0.0,120,False,-0.46398594767249135
broad_consec_below:hs300:ma10:days11:scale0.25,20.501228329810807,19.683875662951227,1.0803574322973843,-43.70265256462962,0.4691071851872742,5730.90666550985,-0.9119970792635712,-2.740277062111325,-0.032236761091178234,32.37319544049409,20.395140236928462,1.5274843925221258,-20.144438126105225,1.6070537801966085,1550.0622224561873,-1.9142824683711765,-0.13822443875384138,-0.06436619954704148,34.30354916472989,21.02845644371035,1.56240331790885,-17.372000717543447,1.9746458523967128,336.1625853212637,-3.162267900788727,-1.0658141036401503e-14,-0.10158822452370653,34.75504593502996,21.72388876161835,1.5360104111534034,-17.37200071754349,2.0006357644189956,144.75060725831636,0.030896791319250383,-5.3290705182007514e-14,0.006936482586713533,30.595757504060206,20.121107315710283,1.4753179574056485,-15.707665516652769,1.9478233396059748,30.57189877996176,0.29148197129400444,1.1191048088221578e-13,0.0145025294984924,hs300,10,11,0.25,120,False,-0.3464920788806938
broad_consec_below:hs300:ma10:days11:scale0.50,20.80963428519147,19.715202703597846,1.0924009916350774,-42.79582748451705,0.48625381277462426,6065.067671282039,-0.6035911238829073,-1.8334519819987563,-0.020193201753485157,33.01321033154074,20.418103869483975,1.5505119697131133,-20.09811804195899,1.6426020716277423,1631.5655890635753,-1.2742675773245224,-0.09190435460760682,-0.0413386223560539,35.35706993683219,21.06523037459284,1.5986380000603244,-17.37200071754349,2.0352906099713715,353.5182614023485,-2.1087471286864243,-5.3290705182007514e-14,-0.06535354237223201,34.74831325031338,21.743567414165792,1.5345773716870765,-17.372000717543447,2.000248204872691,144.71391574345432,0.024164106602668767,-1.0658141036401503e-14,0.005503443120386642,30.50019004036053,20.129758943964045,1.4709972340168562,-15.707665516652847,1.9417392105800217,30.47641415211233,0.1959145075943276,3.375077994860476e-14,0.010181806109700098,hs300,10,11,0.5,120,False,-0.22998557916332146
broad_consec_below:hs300:ma10:days11:scale0.75,21.11363950438545,19.768946227597056,1.1031521763474736,-41.88237858185503,0.504117488530908,6412.292114362296,-0.29958590468892865,-0.9200030793367375,-0.009442017041088935,33.651313995311384,20.46071592967983,1.5719818341311518,-20.052043099750694,1.6781987664753109,1716.4146041121874,-0.6361639135538795,-0.0458294123993106,-0.019868757938015458,36.411180497349015,21.130722837176144,1.6325327949086381,-17.372000717543422,2.0959693180635517,371.43208710113794,-1.0546365681695988,1.4210854715202004e-14,-0.03145874752391831,34.738014584407814,21.775811388191247,1.5322614630664944,-17.372000717543447,1.9996553735648288,144.6577975833713,0.013865440697102827,-1.0658141036401503e-14,0.0031875344998044675,30.403030269788857,20.14564388540687,1.466160606714934,-15.707665516652803,1.9355537102287073,30.379338548504652,0.0987547370226558,7.815970093361102e-14,0.005345178807777851,hs300,10,11,0.75,120,False,-0.11448354554211077
broad_consec_below:hs300:ma10:days12:scale0.00,20.147531634866823,19.722743765455977,1.0631573832132535,-45.14558512706035,0.446279111859165,5368.948441071989,-1.2656937742075556,-4.183209624542059,-0.0494368101753091,32.29954245555127,20.411933415282522,1.5235639045580736,-19.803623461091945,1.6309915465222804,1540.9079131360293,-1.9879354533139946,0.20259022625943857,-0.06828668751109368,34.23545815851527,21.0439222084512,1.5589020024204887,-17.372000717543436,1.97072626896348,335.05940732886916,-3.2303589070033425,0.0,-0.10508954001206772,35.23455532189552,21.73828018208494,1.5521561899658693,-17.372000717543457,2.0282381917192307,147.37326235580562,0.5104061781848088,-2.1316282072803006e-14,0.02308226139917946,31.74724611579185,20.12441465898437,1.5203681828236464,-15.707665516652824,2.021130770968755,31.722385556130806,1.442970583025648,5.684341886080802e-14,0.05955275491649026,hs300,10,12,0.0,83,False,-0.3788996838476787
broad_consec_below:hs300:ma10:days12:scale0.25,20.468266010796967,19.729703351483558,1.076867562253583,-44.11748235015273,0.46394909501734316,5696.23188299691,-0.9449593982774118,-3.1551068476344355,-0.035726631134979536,32.7998789950736,20.41695998765607,1.5424274529030768,-19.8540709227211,1.6520480420736914,1604.0049334729656,-1.4875989137916648,0.15214276463028398,-0.049423139166090424,35.04589848394204,21.05350809537318,1.5880372026590572,-17.37200071754341,2.017378369582402,348.3355804697039,-2.4199185815765745,2.4868995751603507e-14,-0.07595433977349919,35.11098734886755,21.745606844631972,1.5473278937125152,-17.372000717543468,2.021125138074051,146.69562973103,0.38683820515684175,-3.197442310920451e-14,0.018253965145825335,31.386988708179707,20.127829727354303,1.5060289786044196,-15.707665516652824,1.9981956373405143,31.36244232777148,1.082713175413506,5.684341886080802e-14,0.045213550697263516,hs300,10,12,0.25,83,False,-0.2829481399376321
broad_consec_below:hs300:ma10:days12:scale0.50,20.786130498875455,19.752425898226992,1.089692710073507,-43.07759442872201,0.4825276521247967,6038.9711842719125,-0.6270949101989238,-2.115218926203717,-0.022901483315055593,33.29798829864687,20.43715323612211,1.5601171381421108,-19.904651869725143,1.6728746886195438,1668.9816559942394,-0.9894896102183921,0.10156181762624072,-0.0317334539270564,35.85446672207859,21.086911104050532,1.615310759057217,-17.372000717543422,2.063922705567835,361.9020109144954,-1.611350343440023,1.4210854715202004e-14,-0.04868078337533932,34.98472533828969,21.761775100164392,1.541865055374025,-17.37200071754339,2.0138570051381484,146.0045028807592,0.26057619457898085,4.618527782440651e-14,0.012791126807335074,31.02640730627455,20.1363621702483,1.4913155460881449,-15.707665516652813,1.9752398772039834,31.00217471123028,0.7221317735083481,6.750155989720952e-14,0.030500118180988744,hs300,10,12,0.5,83,False,-0.18780885690137755
broad_consec_below:hs300:ma10:days12:scale0.75,21.1011190453521,19.79086650454601,1.1016077296494162,-42.025899024826316,0.5020979808876155,6397.630537824314,-0.31210636372227896,-1.0635235223080244,-0.010986463739146357,33.793858590308766,20.47247802463615,1.5765998244621182,-19.955366169056354,1.6934722371925688,1735.8726155885151,-0.49361931855649743,0.050847518295029204,-0.01525076760704902,36.661120453889275,21.14402919679611,1.640647247779581,-17.37200071754338,2.110356835114938,375.7614948796345,-0.804696611629339,5.684341886080802e-14,-0.023344294652975384,34.855776774852345,21.78677181113036,1.5357766645852238,-17.37200071754341,2.0064342237594226,145.30000419855838,0.13162763114163312,2.4868995751603507e-14,0.0067027360185338836,30.665502663367494,20.150005486869286,1.4762400469755714,-15.707665516652813,1.9522635385160714,30.64158345545449,0.36122713060129286,6.750155989720952e-14,0.015424619068415302,hs300,10,12,0.75,83,False,-0.09349054274388911
broad_consec_below:hs300:ma10:days13:scale0.00,19.819671975384743,19.747942655627853,1.0477012098119418,-44.660515163235615,0.4437851176356387,5052.659006350152,-1.5935534336896353,-3.698139660717324,-0.06489298357662077,31.997140617232333,20.436383755514548,1.510365015388709,-19.990200189176623,1.6006413299731075,1503.7996069152707,-2.2903372916329303,0.016013498174761054,-0.0814855766804583,33.524640189782914,21.07857893998344,1.5304770155392327,-17.37200071754352,1.9298088190801923,323.67574594930676,-3.9411768757356995,-8.526512829121202e-14,-0.13351452689332377,33.860666485304456,21.768171907284504,1.501469313623824,-17.372000717543468,1.9491518009845334,139.90850159106265,-0.8634826584062552,-3.197442310920451e-14,-0.027604614942865924,31.302573379874655,20.12799738451113,1.5027050455855138,-15.707665516652758,1.9928214887622022,31.278100520163644,0.9982978471084536,1.2256862191861728e-13,0.04188961767835764,hs300,10,13,0.0,55,False,-0.4612915471468213
broad_consec_below:hs300:ma10:days13:scale0.25,20.220494959722444,19.752439816310385,1.0650447577432176,-43.749012697644005,0.4621931722086923,5441.814536214695,-1.1927304493519344,-2.7866371951257136,-0.04754943564534497,32.57079338756781,20.438811914915316,1.532230553066378,-19.993996828680082,1.629028636277822,1574.8491141847137,-1.7166845212974522,0.012216858671301623,-0.05962003900278923,34.50746322310232,21.083785348746048,1.5663436293310506,-17.372000717543422,1.9863839395455671,339.4796920767626,-2.958353842416294,1.4210854715202004e-14,-0.09764791310150578,34.07888776533565,21.771705904069265,1.5090527362021113,-17.372000717543457,1.9617134675179015,141.08398939017417,-0.6452613783750607,-2.1316282072803006e-14,-0.020021192364578555,31.054253882814464,20.13246290508532,1.4926604429734585,-15.707665516652847,1.977012678930015,31.029997079261594,0.7499783500482629,3.375077994860476e-14,0.03184501506630233,hs300,10,13,0.25,55,False,-0.34527647921746263
broad_consec_below:hs300:ma10:days13:scale0.50,20.61969562283066,19.770123798712323,1.0816607210502713,-42.828830121392706,0.4814442879804756,5857.169758957277,-0.7935297862437203,-1.866454618874414,-0.030933472338291246,33.14373402332962,20.454046059988247,1.5531231590577614,-19.997931219681796,1.657358136661148,1648.6253437894309,-1.1437438855356419,0.008282467669587845,-0.0387274330114058,35.49194510613041,21.109917271713062,1.6006100309436258,-17.372000717543468,2.043054549858966,355.77949073115036,-1.9738719593882053,-3.197442310920451e-14,-0.06338151148893068,34.29554486181885,21.781616068854316,1.5161850362416054,-17.372000717543422,1.9741850935560281,142.25484419758138,-0.4286042818918645,1.4210854715202004e-14,-0.0128888923250845,30.80509822675783,20.140740069260012,1.4823266824153418,-15.707665516652868,1.9611506365537927,30.781057883486994,0.5008226939916298,1.2434497875801753e-14,0.021511254508185695,hs300,10,13,0.5,55,False,-0.22971734143973355
broad_consec_below:hs300:ma10:days13:scale0.75,21.01727286980917,19.800973870143963,1.0975190011977785,-41.89995496903557,0.5016060968404648,6300.254469663676,-0.3959525392652097,-0.9375794665172776,-0.015075192190784126,33.715962318662854,20.482075569071423,1.573006632072618,-20.002003469990758,1.6856292605511898,1725.216286840169,-0.5715155902024094,0.00421021736062599,-0.01884395999654931,36.47806881255864,21.156921020586573,1.6331846196882454,-17.372000717543422,2.0998196699198046,372.58761194823,-0.9877482529599746,1.4210854715202004e-14,-0.03080692274431107,34.51063344465268,21.797905869259974,1.5228603279083015,-17.372000717543358,1.9865664298414194,143.42096669297976,-0.21351569905802847,7.815970093361102e-14,-0.006213600658388385,30.555105685475105,20.152834413431787,1.4717095793772277,-15.707665516652824,1.9452353153994426,30.53128220335777,0.25083015270890385,5.684341886080802e-14,0.010894151470071556,hs300,10,13,0.75,55,False,-0.11462276726398822
broad_consec_below:hs300:ma10:days14:scale0.00,20.23343284608128,19.78204053900752,1.0643093106635677,-43.192471021468435,0.46844814310402455,5454.8314935560375,-1.1797925629931,-2.2300955189501437,-0.04828488272499487,32.90842659779729,20.477220237285422,1.5426285917631166,-20.286556142499613,1.622179061179108,1617.9786602728504,-1.3790513110679754,-0.2803424551482294,-0.04922200030605062,34.74934279790121,21.137176578101382,1.5717610019419879,-17.372000717543358,2.000307469640448,343.4405181990698,-2.716474267617407,7.815970093361102e-14,-0.09223054049056856,33.9931324607887,21.810494357253514,1.5037002555437053,-17.372000717543436,1.956777058295888,140.62159623186545,-0.7310166829220108,0.0,-0.025373673022984544,30.3042755327662,20.168749305342033,1.4608154279071561,-15.707665516652881,1.9292666692347347,30.28066930939164,0.0,0.0,0.0,hs300,10,14,0.0,34,False,-0.3109750668192757
broad_consec_below:hs300:ma10:days14:scale0.25,20.530095102647337,19.784755575929232,1.0771102695185546,-42.63657448648781,0.4815137085919893,5761.435609046359,-0.8831303064270415,-1.674198983969518,-0.03548392387000798,33.25428680622551,20.477983412971597,1.5557507894786056,-20.216503462984857,1.6449079271849363,1663.193006293644,-1.0331911026397549,-0.2102897756334734,-0.03609980259056167,35.42831165989961,21.138459433126577,1.5964196304596976,-17.372000717543436,2.039391560934123,354.71153302850206,-2.037505405619001,0.0,-0.06757191197285883,34.17630714442517,21.80949847412943,1.510282626589238,-17.372000717543436,1.9673213062852104,141.60999367038366,-0.547841999285545,0.0,-0.018791301977451935,30.3042755327662,20.168749305342033,1.4608154279071561,-15.707665516652881,1.9292666692347347,30.28066930939164,0.0,0.0,0.0,hs300,10,14,0.25,34,False,-0.2327502015764168
broad_consec_below:hs300:ma10:days14:scale0.50,20.825609463632453,19.796145592174806,1.0894346871525133,-42.079581714918326,0.4949100873844766,6082.8654539392,-0.5876159454419252,-1.1172062124000348,-0.023159506236049232,33.59940867859781,20.48584020882674,1.5683370317310927,-20.146428819069374,1.6677600273649824,1709.3755113904112,-0.6880692302674518,-0.14021513171799072,-0.023513560338074502,36.10737422054686,21.153472086561337,1.6200392801202699,-17.37200071754341,2.078481045886857,366.21210473758686,-1.358442844971755,2.4868995751603507e-14,-0.04395226231228655,34.35920034408393,21.810843333259616,1.5167072468790255,-17.372000717543436,1.9778493509608055,142.599569304252,-0.36494879962678084,0.0,-0.012366681687664416,30.3042755327662,20.168749305342033,1.4608154279071561,-15.707665516652881,1.9292666692347347,30.28066930939164,0.0,0.0,0.0,hs300,10,14,0.5,34,False,-0.15484508117155804
broad_consec_below:hs300:ma10:days14:scale0.75,21.11998370563888,19.816211590335993,1.1012671437207806,-41.52150967694366,0.5086516330923904,6419.733278558599,-0.2932417034354984,-0.5591341744253668,-0.011327049667781974,33.94380239092274,20.500800290704774,1.5803741244414764,-20.07633222308195,1.6907372329641583,1756.5429134800538,-0.34367551794252194,-0.0701185357305647,-0.011476467627690834,36.78653968649559,21.182219933493528,1.6425758126002221,-17.3720007175435,2.117576454469397,377.94592909986113,-0.6792773790230271,-6.394884621840902e-14,-0.021415729832334307,34.54181377679652,21.814533599322303,1.5229717518029378,-17.372000717543436,1.988361291161693,143.5903236860058,-0.18233536691418806,0.0,-0.006102176763752132,30.3042755327662,20.168749305342033,1.4608154279071561,-15.707665516652881,1.9292666692347347,30.28066930939164,0.0,0.0,0.0,hs300,10,14,0.75,34,False,-0.07726130092950985
